occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
621232,Sales Representative (Business Services),13-2099.04,"Fraud Examiners, Investigators and Analysts",partial
621232,Sales Representative (Business Services),41-3011.00,Advertising Sales Agents,partial
621232,Sales Representative (Business Services),41-3041.00,Travel Agents,partial
621232,Sales Representative (Business Services),41-9099.00,"Sales and Related Workers, All Other",partial
621233,Sales Representative (Motor Vehicle Parts and Accessories),41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621233,Sales Representative (Motor Vehicle Parts and Accessories),41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",partial
621233,Sales Representative (Motor Vehicle Parts and Accessories),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",partial
621233,Sales Representative (Motor Vehicle Parts and Accessories),41-4011.07,Solar Sales Representatives and Assessors,partial
621233,Sales Representative (Motor Vehicle Parts and Accessories),41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",partial
621234,Sales Representative (Personal and Household Goods),41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621234,Sales Representative (Personal and Household Goods),41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",partial
621234,Sales Representative (Personal and Household Goods),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",partial
621234,Sales Representative (Personal and Household Goods),41-4011.07,Solar Sales Representatives and Assessors,partial
621234,Sales Representative (Personal and Household Goods),41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",partial
621299,Sales Representatives nec,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621299,Sales Representatives nec,41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",partial
621299,Sales Representatives nec,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",partial
621299,Sales Representatives nec,41-4011.07,Solar Sales Representatives and Assessors,partial
621299,Sales Representatives nec,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",partial
622131,Property Manager,11-9141.00,"Property, Real Estate, and Community Association Managers",partial
622131,Property Manager,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
622131,Property Manager,41-9021.00,Real Estate Brokers,partial
622131,Property Manager,41-9022.00,Real Estate Sales Agents,partial
622231,Auctioneer,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",partial
622231,Auctioneer,13-1051.00,Cost Estimators,partial
622231,Auctioneer,13-1082.00,Project Management Specialists,partial
622231,Auctioneer,13-1199.00,"Business Operations Specialists, All Other",partial
622231,Auctioneer,13-1199.04,Business Continuity Planners,partial
622231,Auctioneer,13-1199.05,Sustainability Specialists,partial
622231,Auctioneer,13-1199.06,Online Merchants,partial
622231,Auctioneer,13-1199.07,Security Management Specialists,partial
622231,Auctioneer,13-2054.00,Financial Risk Specialists,partial
622231,Auctioneer,13-2099.00,"Financial Specialists, All Other",partial
622231,Auctioneer,13-2099.01,Financial Quantitative Analysts,partial
622231,Auctioneer,13-2099.04,"Fraud Examiners, Investigators and Analysts",partial
622231,Auctioneer,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
622231,Auctioneer,41-3011.00,Advertising Sales Agents,partial
622231,Auctioneer,41-3041.00,Travel Agents,partial
622231,Auctioneer,41-9099.00,"Sales and Related Workers, All Other",partial
622232,Real Estate Agent,11-9141.00,"Property, Real Estate, and Community Association Managers",partial
622232,Real Estate Agent,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
622232,Real Estate Agent,41-9021.00,Real Estate Brokers,partial
622232,Real Estate Agent,41-9022.00,Real Estate Sales Agents,partial
622233,Real Estate Representative,11-9141.00,"Property, Real Estate, and Community Association Managers",partial
622233,Real Estate Representative,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
622233,Real Estate Representative,41-9021.00,Real Estate Brokers,partial
622233,Real Estate Representative,41-9022.00,Real Estate Sales Agents,partial
622234,Stock and Station Agent,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",partial
622234,Stock and Station Agent,13-1051.00,Cost Estimators,partial
622234,Stock and Station Agent,13-1082.00,Project Management Specialists,partial
622234,Stock and Station Agent,13-1199.00,"Business Operations Specialists, All Other",partial
622234,Stock and Station Agent,13-1199.04,Business Continuity Planners,partial
622234,Stock and Station Agent,13-1199.05,Sustainability Specialists,partial
622234,Stock and Station Agent,13-1199.06,Online Merchants,partial
622234,Stock and Station Agent,13-1199.07,Security Management Specialists,partial
622234,Stock and Station Agent,13-2054.00,Financial Risk Specialists,partial
622234,Stock and Station Agent,13-2099.00,"Financial Specialists, All Other",partial
622234,Stock and Station Agent,13-2099.01,Financial Quantitative Analysts,partial
622234,Stock and Station Agent,13-2099.04,"Fraud Examiners, Investigators and Analysts",partial
622234,Stock and Station Agent,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
622234,Stock and Station Agent,41-3011.00,Advertising Sales Agents,partial
622234,Stock and Station Agent,41-3041.00,Travel Agents,partial
622234,Stock and Station Agent,41-9099.00,"Sales and Related Workers, All Other",partial
631131,Sales Assistant (General),41-9099.00,"Sales and Related Workers, All Other",partial
631131,Sales Assistant (General),43-3099.00,"Financial Clerks, All Other",partial
631131,Sales Assistant (General),39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
631131,Sales Assistant (General),39-1022.00,First-Line Supervisors of Personal Service Workers,partial
631131,Sales Assistant (General),53-1044.00,First-Line Supervisors of Passenger Attendants,partial
631131,Sales Assistant (General),39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",partial
631131,Sales Assistant (General),39-5091.00,"Makeup Artists, Theatrical and Performance",partial
631131,Sales Assistant (General),39-5092.00,Manicurists and Pedicurists,partial
631131,Sales Assistant (General),39-5093.00,Shampooers,partial
631131,Sales Assistant (General),39-5094.00,Skincare Specialists,partial
631131,Sales Assistant (General),41-2022.00,Parts Salespersons,partial
631131,Sales Assistant (General),41-2031.00,Retail Salespersons,partial
631131,Sales Assistant (General),35-3023.00,Fast Food and Counter Workers,partial
631131,Sales Assistant (General),35-3023.01,Baristas,partial
631131,Sales Assistant (General),35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,partial
631231,Community Pharmacy Sales Assistant,41-2022.00,Parts Salespersons,partial
631231,Community Pharmacy Sales Assistant,41-2031.00,Retail Salespersons,partial
631331,ICT Sales Assistant,41-2022.00,Parts Salespersons,partial
631331,ICT Sales Assistant,41-2031.00,Retail Salespersons,partial
631431,Motor Vehicle or Caravan Salesperson,41-2022.00,Parts Salespersons,partial
631431,Motor Vehicle or Caravan Salesperson,41-2031.00,Retail Salespersons,partial
631432,Motor Vehicle Parts Interpreter,41-2022.00,Parts Salespersons,partial
631432,Motor Vehicle Parts Interpreter,41-2031.00,Retail Salespersons,partial
631531,Retail Supervisor,41-1011.00,First-Line Supervisors of Retail Sales Workers,exact
631631,Service Station Attendant,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
631631,Service Station Attendant,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
631631,Service Station Attendant,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
631631,Service Station Attendant,53-6031.00,Automotive and Watercraft Service Attendants,partial
631931,Door-to-door Salesperson,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",exact
631932,Materials Recycler,53-7081.00,Refuse and Recyclable Material Collectors,exact
631933,Rental Salesperson,41-2021.00,Counter and Rental Clerks,partial
631933,Rental Salesperson,41-9099.00,"Sales and Related Workers, All Other",partial
631934,Street Vendor,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",partial
631934,Street Vendor,35-3041.00,"Food Servers, Nonrestaurant",partial
631999,Sales Assistants and Salespersons nec,41-2021.00,Counter and Rental Clerks,partial
631999,Sales Assistants and Salespersons nec,41-9099.00,"Sales and Related Workers, All Other",partial
711131,Chauffeur,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711131,Chauffeur,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711131,Chauffeur,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711131,Chauffeur,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",partial
711131,Chauffeur,53-3031.00,Driver/Sales Workers,partial
711131,Chauffeur,53-3033.00,Light Truck Drivers,partial
711131,Chauffeur,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711131,Chauffeur,53-3054.00,Taxi Drivers,partial
711132,Oversize Load Pilot Escort,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711132,Oversize Load Pilot Escort,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711132,Oversize Load Pilot Escort,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711132,Oversize Load Pilot Escort,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",partial
711132,Oversize Load Pilot Escort,53-3031.00,Driver/Sales Workers,partial
711132,Oversize Load Pilot Escort,53-3033.00,Light Truck Drivers,partial
711132,Oversize Load Pilot Escort,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711132,Oversize Load Pilot Escort,53-3054.00,Taxi Drivers,partial
711133,Rideshare Driver,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711133,Rideshare Driver,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711133,Rideshare Driver,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711133,Rideshare Driver,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",partial
711133,Rideshare Driver,53-3031.00,Driver/Sales Workers,partial
711133,Rideshare Driver,53-3033.00,Light Truck Drivers,partial
711133,Rideshare Driver,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711133,Rideshare Driver,53-3054.00,Taxi Drivers,partial
711134,Taxi Driver,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711134,Taxi Driver,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711134,Taxi Driver,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711134,Taxi Driver,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",partial
711134,Taxi Driver,53-3031.00,Driver/Sales Workers,partial
711134,Taxi Driver,53-3033.00,Light Truck Drivers,partial
711134,Taxi Driver,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711134,Taxi Driver,53-3054.00,Taxi Drivers,partial
711199,Automobile Drivers nec,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711199,Automobile Drivers nec,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711199,Automobile Drivers nec,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711199,Automobile Drivers nec,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",partial
711199,Automobile Drivers nec,53-3031.00,Driver/Sales Workers,partial
711199,Automobile Drivers nec,53-3033.00,Light Truck Drivers,partial
711199,Automobile Drivers nec,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711199,Automobile Drivers nec,53-3054.00,Taxi Drivers,partial
711231,Bus Driver,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
711231,Bus Driver,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
711231,Bus Driver,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
711231,Bus Driver,53-3052.00,"Bus Drivers, Transit and Intercity",partial
711231,Bus Driver,53-3051.00,"Bus Drivers, School",partial
711231,Bus Driver,53-3053.00,Shuttle Drivers and Chauffeurs,partial
711231,Bus Driver,53-4041.00,Subway and Streetcar Operators,partial
